#name;CR;MR;alignment;size;type;subtypes;groups;environment;climate;plane;variant;intervals;source
##Bestiaries

#Bestiary 1 (10.2009)
nogitsune;7;;8;4;9;13,29,50;;14;;0;;1;AP
raiju;5;;6;3;9;1,12,50;;0,11;;0;;1-2,3-12|group;AP
saumen kar;10;;6;5;7;;;3,5,8;1;0;;1,2-5|family;AP
Spirit of Adoration\*Spirit of Adoration;15;;2;5;9;10,12,43;;0,13;;15;;1u;AP
suijin;14;;5;5;9;7,13,26;;1;;0;;1;AP
the Old Man;15;;4;4;9;11,12,43;;0;;21;;1u;AP
water strider swarm;1;;5;1;12;52;;9,12;2;0;;1-2;AP
wind yai|-;16;;7;6;9;1,13,29,41,50;;6;2;0;;1,2-4|gang,5-8|storm;AP
yamabushi tengu;5;;7;4;9;13,29,50;;6;2;0;;1-2;AP
a band of 1 [earth yai] plus 1d4+4 [stone giants\stone giant];13,2;;5,8;5;5,9;13,29,41,50;;6;2;0;;;AP
a cohort of 1d2 [atamahutas\atamahuta] plus 1d3+2 [ettins\ettin];11,2;;7,9;5;5,9;13,29,41,50;;6;2;0;;;AP
a patrol of 1d2 [yamabushi tengus\yamabushi tengu] plus 1d6+2 [dire corbies\dire corby];5,3;;7,8;4;7,9;13,29,50;;6;2;0;;;AP
a patrol of 1d2 [yamabushi tengus\yamabushi tengu] plus 1d6+2 [tengus\tengu];5,2;;5,7;4;5,9;13,29,50;;6;2;0;;;AP
a warband of 1d3+4 [ja noi] plus 1d8+7 [hobgoblins\hobgoblin];5,6;;7;4;5,9;13,29,50;;5;2;0;;;AP

#Skull & shackles (55-60)
addu;15;;5;7;6;2;;7;3;0;;1-2;AP
angustiden;7;;5;7;1;2;;7;;0;;1;AP
black spot;0;;8;2;6;2;;2,7;2,3;0;;1,2-5|cluster;AP
bottled armada;6;;5;2;2;52;;1;;0;;1,2-5|fleet;AP
canopy creeper;8;;5;6;10;;;4;3;0;;1;AP
crimson whale;8;;5;7;1;;;7;;0;;1-2,3-8|pod;AP
deinosuchus;8;;5;7;1;;;1;;0;;1-2,3-6|float;AP
faceless whale;15;;5;8;6;;;7;;0;;1-2,3-16|pod;AP
four-armed sahuagin mutant;3;;7;4;7;2;;7;2,3;0;;1-2;AP
gargiya;10;;5;6;6;2;;7;3;0;;1,2-3|shoal;AP
giant blowfish;5;;5;5;1;2;;7;3;0;;1-2,3-9|school;AP
great diadem urchin;5;;5;4;12;2;;2,7;2,3;0;;1-2,2-5|cluster;AP
hammerhead shark;3;;5;5;1;2;27;7;;0;;1-2,3-6|school,7-13|pack;AP
helicoprion;6;;5;5;1;2;;7;2;0;;1-2,3-5|school;AP
jigsaw shark;1;;5;4;1;2;;7;;0;;1-2,3-6|school;AP
Kelpie's Wrath\Kelpie%u2019s Wrath;15;;6;8;9;7,8,12,43;;1;;0;;1u;AP
kronosaurus;10;;5;7;1;;28;7;3;0;;1-2,3-8|school;AP
marine crocodile;3;;5;5;1;;;7;3;0;;1-2,3-6|float;AP
nothosaurus;5;;5;5;1;;28;1;;0;;1-2,3-12|herd;AP
oracular cyclops|oracular cyclopes;7;;8;5;5;41;;0;2,3;0;;1,2-6|conclave,7-18|tribe;AP
ravenous urchin swarm;2;;8;2;12;2,52;;2,7;;0;;1,2-5|pool,11-20|red tide;AP
sahuagin malenti|-;2;;7;4;7;2;;7;2,3;0;;1-2;AP
saltwater crocodile;5;;5;6;1;;;2,9;3;0;;1-2,3-8|float;AP
ship in a bottle;2;;5;2;2;;;1;;0;;1,2-5|fleet;AP
ship sentinel;7;;5;5;2;;;1;;0;;1;AP
swordfish;2;;5;5;1;2;;7;;0;;1-2;AP
tetrolimulus;11;;8;5;6;2;;2;2;0;;1-2;AP
the Stabbing Beast;15;;8;4,6;9;9,12,43,50;;0;;21;;1u;AP
tidepool dragon;3;;6;2;3;2;32;2;3;0;;1-2,3-6|clutch;AP
tiger fish;1;;5;4;1;2;;9,12;3;0;;1-2,3-5|group,5-20|school;AP
varisian hagfish;1;;5;2;1;2;;7;2;0;;1-2,3-5|group;AP
voidstick zombie;12;;9;4;11;;;0,13;;0;;1-2,3-9|plague;AP
zeuglodon;9;;5;7;1;;28;7;3;0;;1-2;AP
an ambush of 1 [sahuagin malenti\malenti] plus 2d6 [sahuagin] and 1d4 [sharks\shark];2,7;;5,7;4,5;1,7;2;;7;2,3;0;;;AP
a unit of 1 [four-armed sahuagin mutant\four-armed mutant] plus 2d8+2 [sahuagin];3,6;;7;4;7;2;;7;2,3;0;;;AP

#Shattered star (61-66)
bishop agathion;4;;2;4;9;2,10,12;;1;;15;;1-2,6-8|contingent;AP
bogwid;5;;6;4;0;;;12,13;;0;;1;AP
bogwiggle;1;;9;3;0;2;;12;2;0;;1-2,3-6|pack;AP
bronze sentinel;3;;5;3;2;;;0,13;;0;;1-2,3-7|troop;AP
chrestomath;6;;5;4;9;12;;0,11,13;;;;1;AP
croaking bogwiggle;1;;9;3;0;2;;12;2;0;bogwiggle;1-2,3-6|pack;AP
End's Voice;15;;6;5;9;8,12;;0,11,13,15,43;;2,13;;1u;AP
filthy bogwiggle;1;;9;3;0;2;;12;2;0;bogwiggle;1-2,3-6|pack;AP
fleshdreg swarm;2;;8;2;0;52;;10;;0;;1-2,3-5|infestation;AP
Grand Defender;15;;1;6;2;12,43;;0;;14;;1u;AP
kere;10;;5;4;9;12,31;;0,11,13;;0,13;;1;AP
Kurshu the Undying\*Kurshu the Undying;15;;7;5;9;9,11,12,43;;0,13;;0;;1u;AP
living rune;13;;8;4;0;;;0,13;;0;;1-2,3-4|string;AP
marble sentinel;4;;5;3;2;;;0,13;;0;;1-2,3-7|troop;AP
Melfesh Monster;6;;8;4;10;12;;0;;0;;1u;AP
nupperibo;1;;7;4;9;9,11,12,23;;0,13;;20;;1-2,3-20|warband,20-100|horde;AP
poisonous bogwiggle;2;;9;3;0;2;;12;2;0;bogwiggle;1-2,3-6|pack;AP
polevik;5;;8;3;4;;;12,13;;0;;1;AP
skvader;0;;5;2;6;;32;4,5;2;0;;1-2,3-12|family;AP
wolpertinger;1;;5;2;6;;32;4,5;2;0;;1-2,3-12|pack;AP
yamasoth;24;;9;7;9;8,9,12,32;;0,13;;18;;1u;AP
an array of 1d3+1 [chrestomaths] plus 1d8+4 [caulborn];7,7;;5;4;9;12;;0,13;;;;;AP
a catechumen of 1 [chrestomath] plus 1d3+1 [caulborn];7,4;;5;4;9;12;;0,13;;;;;AP
a clutch of 1 [bogwid] and 2d4 young bogwids;5,4;;6;3,4;0;;;12,13;;0;bogwid;;AP
a pack of 1 [wolpertinger] and 1d10+2 [skvaders\skvader];1,5;;5;2;6;;;4,5;2;0;;;AP

#Reign of winter (67-72)
andrazku;5;;9;4;9;3,8,9,12,22;;0,13;;18;;1-2,3-8|gang;AP
animated tank;12;;5;6;2;;;0;;0;;1,2-4|troop,5-12|squadron;AP
azgenkaz;8;;8;5;0;2;;9,12;2,3;0;;1;AP
Courage Heart;15;;3;4;9;8,10,12,43;;0,11,13;;16;;1u;AP
coven ooze;9;;5;5;8;;;12,13;2;0;;1;AP
dancing hut of Baba Yaga;17;;5;6;2;;;0;;0;;1u;AP
dawn piper;5;;6;4;4;12;;4;;0;;1-2,3|choir,5|choir,7|choir;AP
"female" animated tank;11;;5;6;2;;;0;;0;animated tank;1,2-4|troop,5-12|squadron;AP
frost fir;1;;8;4;10;3;;4;1,2;0;;1-2,3-6|stand,7-12|grove;AP
genthodaemon;5;;8;5;9;9,12,20;;0,11,13;;19;;1,2-18|squad;AP
greater witchcrow;3;;9;3;6;;;4,8;1,2;0;;1-2,3-12|covey,13-30|murder;AP
kokogiak;12;;8;6;6;;;2,5,8;1;0;;1-2;AP
mirror man;5;;8;4;2;;;0,13;;0;;1-2,3-7|cell;AP
moving fortress;13;;5;6;2;;;0;;0;animated tank;1-2;AP
poludnica;10;;6;4;4;;;8;2;0;;1;AP
svathurim|-;11;;9;6;6;3;;5,6,8;1;0;;1-2,3-6|warband;AP
timber wolf;2;;5;4;1;;;4,6;1;0;;1-2,3-20|pack;AP
triaxian;0;;5;4;5;;;0;;0;;1-30;AP
a clan of 1d4 [svathurim] plus 2d6 [frost giants\frost giant];11,5;;9;5,6;5,6;3,41;;5,6,8;1;0;;;AP

#Wrath of the righteous (73-78)
Baphomet;27;10;9;5;9;8,9,12,22;4;0,11,13;;18;;1u;AP
Deskari;29;10;9;7;9;4,8,9,12,22;4;0,11,13;;18;;1u;AP
drocha swarm;7;;9;2;11;45,52;;0,13;;0;;1,2-5|pack;AP
herne;6;;6;4;7;;;4;2;0;;1-2,3-6|band;AP
katpaskir;18;;9;4;9;8,9,12,22;;0,11,13;;18;;1;AP
labyrinth minotaur;16;;9;5;9;8,9,12;;0,13;;18;;1-2,3-6|gang;AP
Nocticula;30;10;9;4;9;8,9,12,22;4;0,11,13;;18;;1u;AP
shachath;11;;9;4;9;8,9,12,22;;0,11,13;;18;;1-2;AP
Shamira;25;;9;4;9;6,8,9,12,22;;0,11,13;;18;;1u;AP
Shax;28;10;9;4;9;8,9,12,22;;0,13;4;18;;1u;AP
Sifkesh;28;10;9;4;9;8,9,12,22;;0,11,13;4;18;;1u;AP
sin seeker;2;;5;2;6;;32;14;;0;;1;AP
thoxel;5;;9;4;9;8,9,12,22;;0,13;;18;;1-2,3-6|squad,7-12|platoon;AP
ulkreth;15;;9;7;9;8,9,12,22;;0,11,13;;18;;1,2-4|crew;AP
vilsteth;16;;9;4;9;8,9,12,22;;0,13;;18;;1-2,3-12|conspiracy;AP
Xoveron;27;10;9;6;9;8,9,12,22;;0,11,13;4;18;;1u;AP
a cabal of 1 [shachath] plus 1d2 [succubi\succubus] and 1d3 [incubi\incubus];11,2;;9;4;9;8,9,12,22;;0,11,13;;18;;;AP

#Mummy's mask (79-84)
air ossumental\ossumental (air);12;;8;5;11;1;;3;3;0;;1,2-8|gang;AP
ammut;18;;7;6;9;9,13;;0;;0;;1;AP
cynosphinx;6;;8;5;6;;46;3,5;3;0;;1;AP
earth ossumental\ossumental (earth);12;;8;5;11;4;;3;3;0;;1,2-8|gang;AP
elder sphinx;16;;5;7;6;;46;3;3;0;;1;AP
estuarine worm\estuarine worm (ahket form);10;;5;5,6;6;2;;9,12;3;0;;1-2,3-6|nest;AP
Festering Ulunat/the Unholy First;24;;9;8;6;51;;0;;0;;1u;AP
fire ossumental\ossumental (fire);12;;8;5;11;6;;3;3;0;;1,2-8|gang;AP
giant ground wasp;4;;5;3;12;;;3;3;0;;1,2-20|hive;AP
giant walking stick;5;;5;5;12;;;3,4;3;0;;1-2,3-12|brood;AP
ground wasp swarm;2;;5;0;12;52;;3,8;3;0;;1-2,3-6|infestation;AP
hanshepsu;10;;5;4;2;;;3;3;0;;1,2-20|unit;AP
living sandstorm\living sandstorm (humanoid);11;;5;0,4;9;4,12,52;;3;;8;;1-2,3-8|gang;AP
neshmaal;12;;9;5;9;12,45;;0,11,13,15;;0;;1-2,3-6|congregation;AP
panthereon golem;11;;5;5;2;;36;0,13;;0;;1,2-4|pride;AP
panthereon golem shield guardian;13;;5;5;2;;36;0,13;;0;panthereon golem;1-2;AP
plague locust swarm;8;;5;0;12;52;;3,8;3;0;;1-2,3-64|calamity;AP
serpopard;7;;6;4;6;;;3,8;3;0;;1-2;AP
set guardian;13;;5;5;2;;;0,13;;0;;1,2-8|sentinel;AP
shalkeshka;8;;5;5;6;4;;3,8;2,3;0;;1-2;AP
sun falcon;4;;4;2;6;6;;3,6;3;0;;1-2,3-6|beam;AP
sunbaked zombie;1;;8;4;11;;;0;3;0;;1-2,3-12|infestation;AP
tekenu;6;;8;3;11;;;10;3;0;;1-2,3-5|stewardship;AP
water ossumental\ossumental (water);12;;8;5;11;7;;3;3;0;;1,2-8|gang;AP

#Iron gods (85-90)
collector robot;3;;5;4;2;49;;0,13;;0;;1-2,3-6|unit;AP
director robot;10;;5;5;2;49;;0,13;;0;;1;AP
evaluator robot;12;;5;4;2;49;;0,13;;0;;1;AP
feranth;14;;9;6;6;;;3,6;3;0;;1-2;AP
gammenore;8;;5;5;6;3;;0;1;0;;1-2,3-9|cluster;AP
ghelarn;2;;5;5;0;;;3;1,2;0;;1;AP
Gravedragger;15;;8;5;9;9;;0,11,13,15,43;;2,19;;1u;AP
irradiated dead;7;;8;4;11;;;0,13;;0;;1-2,3-6|gang;AP
juggernaut robot;15;;5;7;2;49;;0,13;;0;;1;AP
Latten Mechanism;15;;5;5;2;12;;0,13,43;;21;;1u;AP
marax;11;;5;5;1;;27;4,8;3;0;;1-2,3-12|pack;AP
observer robot;2;;5;2;2;49;;0,13;;0;;1,2-12|deployment;AP
observer robot swarm;10;;5;2;2;49,52;;0,13;;0;;1,2-5|cloud;AP
petromin;-1;;5;2;1;;31;3;;0;;1-2,3-8|gathering;AP
pilo;2;;5;3;1;;27;3;;0;;1-2;AP
reclamation robot;12;;5;5;2;49;;0,13;;0;;1-2,3-5|work gang;AP
rust-risen;2;;9;4;11;;;0,13;;0;;1-2,3-12|pack;AP
shipmind;13;;9;6;8;;;0,13;;0;;1;AP
sorico;1;;5;3;1;;27;3;;0;;1-2,3-36|warren;AP
surgeon robot;14;;5;4;2;49;;0,13;;0;;1,2-6|team;AP
thorgothrel;8;;7;5;8;;;0,13;;0;;1;AP
thought harvester robot;10;;5;4;2;49;;0,13;;0;;1,2-6|squad;AP
ugothokra;7;;9;3;0;;;0,13;;0;;1-2,3-12|pack;AP
warden robot;9;;5;5;2;49;;0,13;;0;;1-2,3-12|sentry;AP
yah-thelgaad;14;;9;5;0;;;0,13;;0;;1;AP
yarahkut;14;;4;5;9;11,12,25;;0,11,13,15;;;;1-2,3-6|intervention;AP
a patrol of 1 [director robot] and 2d4 [gearsmen\gearsman robot];10,1;;5;4,5;2;49;;0,13;;0;;;AP
a team of [Latten Mechanism] plus 1d6 [clockwork soldiers\clockwork soldier] and 1d6 [clockwork servants\clockwork servant];15,0;;5;4,5;2;12,38,43;;0,13;;21;;1u;AP
a unit of 1 [director robot], 2d6 [gearsmen\gearsman robot] and 1 [myrmidon\myrmidon robot];11,2;;5;4,5;2;49;;0,13;;0;;;AP

#Giantslayer (91-96)
Abaddon gigas;17;;8;7;5;9,12,41;35;0;;19;;1;AP
abysogh;15;;9;7;5;41;;6;;0;;1;AP
benaioh\benaioh (clay vessel);7;;5;5;2,8;;;6,13;;0;;1-2,3-12|guard;AP
birelu;10;;6;4;9;12,45;;4,6,8;;0;;1;AP
blackwisp egret;-1;;5;3;1;;27;12;2;0;;1-2,3-12|flock;AP
brambleblight;7;;5;5;10;;;4,13;2,3;0;;1;AP
embolotherium;5;;5;5;1;;27,44;8;;0;;1-2,3-9|herd;AP
flood troll;2;;9;4;5;41;48;9,12;2;0;;1-2;AP
Great Elder Iuu;15;;7;5;9;9,11,41;;6;2;20;;1u;AP
ikelos;7;;9;4;9;12,45;;0,13;;0;;1,2-6|pack;AP
indarugant;14;;9;6;11;;;6;1;0;;1;AP
iron rhinoceros;11;;5;6;2;;;6,13;3;0;;1;AP
living cave painting;4;;5;4;0;;;13;;0;;1-2,3-8|collection;AP
living effigy;8;;5;6;2;;;0,13;;0;;1;AP
magnetite golem;10;;5;5;2;;36;0,13;;0;;1,2-4|gang;AP
magnetite golem shield guardian;12;;5;5;2;;36;0,13;;0;magnetite golem;1-2;AP
Mindspin ram;2;;5;4;1;;27;6;1;0;;1-2,3-12|herd;AP
nixudaemon;7;;8;5;9;9,12,20;;0,13;;19;;1-2,3-5|corps;AP
pyropiscis;8;;5;5;6;6;;6,13;3;0;;1-2,3-6|pack,12-20|school;AP
skapraun;1;;4;3;4;;;6;1,2;0;;1-2,3-5|patrol,6-12|band;AP
skeltercat;4;;9;4;6;50;;4,5,6;2;0;;1-2,3-8|clan;AP
skittergoat;0;;5;3;1;;27;5,8;2;0;;1-2,3-12|herd;AP
storm aurochs;9;;6;6;6;;;11;;0;;1-2,3-30|herd;AP
thremindyr;9;;9;4;9;1,3,13;;5,6;1;0;;1-2,3-6|blizzard;AP
a council of [Great Elder Iuu] plus 3d6 fiendish [stone giants\stone giant];15,2;;7;5;5,9;9,11,41;;6;2;20;stone giant;1u;AP
a council of [Great Elder Iuu] plus 3d6 [stone giants\stone giant];15,2;;5,7;5;5,9;9,11,41;;6;2;20;;1u;AP
a warband of 1 [indarugant] and 2d3 [taiga giants\taiga giant];14,3;;6,9;6;5,11;41;;6;1;0;;;AP

#Hell's rebels (97-102)
apocrisiarius;7;;7;4;9;9,11,12,27;;0,13;;1;;1-2,3-8|company;AP
cordulegaster;6;;8;5;9;2,9,12;;9;;19;;1,2-4|cluster;AP
cruciarus;12;;7;4;11;45;;0,13;;0;;1,2-8|torment;AP
Dottari troop;7;;7;4;5;53;;0;;0;;1-2,3-4|battalion;AP
elder cordulegaster;7;;8;5;9;2,9,12,20;;9;;19;;1;AP
forsaken arbalester;3;;7;4;11;;;10;;0;;1,2-10|squad;AP
forsaken defender;4;;7;4;11;;;10;;0;;1,2-10|squad;AP
forsaken foot soldier;2;;7;4;11;;;10;;0;;1,2-10|squad;AP
gambling devil/magadaz;4;;7;4;9;9,11,12,23;;0,13;;20;;1-2,3-9|table;AP
impaler shrike;3;;5;5;1;;27;0;2;0;;1-2;AP
inquisitor troop;9;;7;4;5;53;;0;;0;;1-2;AP
morgodea;4;;9;4;4;;;14;;0;;1-2,3-6|infestation;AP
nightprowler;10;;9;5;11;12,48;;0;;11;;1-2,3-9|pride;AP
procyal;8;;2;4;9;10,12,15;;14;;15;;1-2,3-4|party;AP
rust devil/ferrugon;12;;7;4;9;9,11,12,23;;0,11,13;;20;;1-2,3-7|company;AP
scrivenite;4;;5;4;9;11,12;;0,11,13;;21;;1-2,3-12|collection;AP
scythe glass swarm;9;;5;1;2;52;;14;;0;;1-2,3-12|gallery;AP
shadow golem;14;;5;5;2;;36;0,13;;0;;1,2-4|gang;AP
shadow golem shield guardian;16;;5;5;2;;36;0,13;;0;shadow golem;1-2;AP
shell sentinel;5;;7;4;2;;;0,1;;0;;1-2,3-7|gang;AP
telgrodradt;6;;8;5;0;;;13;;0;;1-2,3-12|gathering;AP
wraithwing;4;;8;4;11;;;6;2;0;;1-2,3-12|warband;AP
wretchghost;5;;9;4;11;45;;0,13;;0;;1-2,3-8|gang;AP
yolubilis heron;6;;5;6;1;;27;9,12;2;0;;1-2,3-8|stand;AP
zephyr;12;;6;5;4;1,50;;0;;0;;1-2,3-8|herd;AP
a company of 1d4+2 [forsaken arbalesters\forsaken arbalester], 1d4+2 [forsaken defenders\forsaken defender] and 1d6+6 [forsaken foot soldiers\forsaken foot soldier];4,7;;7;4;11;;;10;;0;;;AP
a settlement of 1d20+10 [telgrodradts\telgrodradt] and 1d100+50 [zombies\human zombie] and 1d100+50 [skeletons\human skeleton];6,9;;8;4,5;0,11;;;13;;0;;;AP

#Hell's vengeance (103-108)
avernus razorback;9;;7;5;9;6,9,11,12;;0;;20;;1-2,3-20|herd,21-100|plague;AP
bagman;4;;8;4;4;;;14;;0;;1-2,3-5|gang;AP
centianima;4;;8;5;11;;;10;;0;;1-2;AP
Chelish hell-bred dog;2;;5;4;1;;;4,8;2,3;0;;1-2,3-8|pack;AP
devilslayer troop;14;;1;4;5;53;;0;;0;sergeant troop;1,2-6|company;AP
erelim;6;;2;4;9;10,12,16;;0,11,13;;14,15,16;;1-2,3-10|formation,15-120|host;AP
ez-azael;12;;1;5;9;10,11,13;;0;;0;;1;AP
field hospital troop;14;;1;4;5;53;;0;;0;sergeant troop;1,2-4|company;AP
gale spirit;6;;9;3;11;45;;0,13;;0;;1-2,3-6|pack;AP
hammer archon;18;;1;5;9;10,11,12,17;;0,11,13;;14;;1-2,3-6|squad;AP
hiracapath;7;;1;5;9;10,11,12;;0,13;;14;;1-2,3-16|herd;AP
hound archon troop;16;;1;4;9;10,11,12,17,53;;0,13;;14;;1-2,3-6|army;AP
ixion worm;13;;7;5;9;9,11,12;;0,13;;20;;1-2,4-6|caravan;AP
knights inheritor troop;15;;1;4;5;53;;0;;0;sergeant troop;1,2-6|company;AP
kuribu;3;;2;3;9;10,12,16;;0,11,13;;14,15,16;;1-2,3-6|flight;AP
lapsudaemon;14;;8;4;9;9,12,20;;0,11,13;;19;;1,2-11|storm;AP
lythirium;11;;2;5;10;;;4;1,2;0;;1-2,3-12|pack;AP
mederach;9;;3;5;9;8,10,12;;0,13;;16;;1-2,3-6|team;AP
merlucent;3;;6;4;0;2;;7;;0;;1,3-6|hunting group,9-14|clan;AP
mote archon swarm;15;;1;0;9;10,11,12,17,52;;0,11,13;;14;;1-2,3-6|flock;AP
mustelidal;16;;2;4;9;10,12,15;;13;;15;;1-2,3-6|cete;AP
nehushtan;2;;2;2;6;;32;3,5;3;0;;1-2;AP
ninkonda;17;;1;5;9;10,11,12,16;;0,11,13;;14,15,16;;1-2,3-6|squad;AP
nualidu;5;;3;4;9;7,8,10,12,19;;1;;16;;1-2,3-6|pod;AP
quillcat;1;;5;3;1;;;4;;0;;1;AP
rassophore troop;15;;1;4;5;53;;0;;0;sergeant troop;1,2-6|company;AP
sergeant troop;14;;1;4;5;53;;0;;0;;1,2-4|company,5-10|battalion;AP
siege engineer troop;14;;1;4;5;53;;0;;0;sergeant troop;1,2-6|company;AP
spellgorger;12;;5;5;8;;;13;;0;;1-2,3-6|gluttony;AP
Stygian hot-blooded horse;2;;5;5;1;;;8;2,3;0;;1;AP
typhilipede;2;;7;2;9;9,11,12;32;13;;20;;1,2-9|mass,10-30|colony;AP
waldgeist;8;;8;3;11;45;;4;;0;;1;AP
xiuh couatl;12;;2;5;9;13;;6;;0;;1-2;AP
zana;14;;2;4;4;;;6;;0;;1;AP
a colony of 1d3+3 [nehushtans\nehushtan] plus 1d3+5 young nehushtans;2,7;;2;1,2;6;;;3,5;3;0;nehushtan;;AP
a nest of 1d2 [nehushtans\nehushtan] plus 1d3+1 young nehushtans;2,4;;2;1,2;6;;;3,5;3;0;nehushtan;;AP

#Strange aeons (109-114)
Atlach-Nacha;28;10;8;6;0;9,42;;13;;0;;1u;AP
byakhee;4;;9;4;0;;;11;;0;;1-2,3-12|flock;AP
clockwork vivisectionist;10;;5;4;2;38;;0,13;;0;;1;AP
drexin;2;;9;3;4;;37;13,14;;0;;1-2,3-6|mob;AP
druj nasu;8;;8;4;9;9,12,24;;0,11,13;;19;;1;AP
faceless hulk;9;;9;5;0;50;;5,6;;0;;1-2,3-12|tribe;AP
formless spawn;10;;9;6;8;;;10;2;0;;1,2-6|flood;AP
Ghatanothoa;29;10;8;8;0;8,9,42;;0,1;;0;;1u;AP
hollow one;10;;5;4;2;;;0,13;;0;;1;AP
hooded harbinger;12;;9;4;0;;;0,13;;0;;1;AP
hunting horror;14;;9;7;6;;;0,11,13;;0;;1-2,3-6|pack;AP
ib shade;4;;9;4;11;45;;12;2;0;;1-2,3-12|haunting;AP
Ithaqua;28;10;9;7;7;1,3,8,9,42;;0;1;0;;1u;AP
keeper of the yellow sign;6;;9;4;11;;;0;;0;;1-2,3-6|cult;AP
kudimmu;16;;8;5;10;;;0;;0;;1;AP
larva of the outer gods|larvas of the outer gods;15;;6;5;0;;;0,11,13;;0;;1-2,4-6|choir;AP
Mordiggian;30;10;9;7;0;8,9,42,45;;0,11,13;;0;;1u;AP
oneirogen;2;;6;4;9;13;;0;;0;;1,2-6|gang;AP
pallid wriggler swarm;2;;8;1;0;52;;13;;0;;1,2-6|cloud;AP
patchwork insect swarm;0;;5;1;12;52;;13;;0;;1,2-8|cluster,9-20|epidemic;AP
proto-shoggoth;11;;5;4;8;;;0,1,13;;0;;1,2-8|mass;AP
proto-shoggoth syncytium;14;;6;5;8;;;0,1,13;;0;;1,2-6|mass;AP
shrike worm;15;;8;6;0;;;0,13;;0;;1-2,3-5|delusion;AP
star vampire;6;;9;5;0;;;11;;0;;1-2,3-8|clot;AP
swimming eye swarm;4;;8;2;0;2,52;;1;2,3;0;;1,2-8|bloom;AP
Thrushmoor angler;8;;6;4;6;2;;4,9,12;2;0;;1-2,3-8|cloister;AP
Tsathoggua;29;10;9;5;0;8,9,42;;13;;0;;1u;AP
wamp;6;;9;4;0;;;10;;0;;1-2,3-9|tangle;AP
Xhamen-Dor;26;10;8;7;10;2,9,42;;0;;0;;1u;AP

#Ironfang invasion (115-120)
ambergrim;6;;5;4;8;;;4;;0;;1,2-4|cluster;AP
anhana;3;;3;3;4;;;4;;0;;1-2,3-15|sisterhood;AP
bore worm monarch;7;;5;5;12;;;13;;0;;1-2;AP
bore worm swarm;5;;5;0;12;52;;13;;0;;1-2;AP
bramblelash;1;;5;4;10;;;4;1,2;0;;1-2,3-6|patch;AP
burstigeit;3;;5;5;6;;;13;;0;;1-2,3-18|herd;AP
canopy troll;3;;9;3;5;41;48;4;2,3;0;;1-2,3-4|gang,5-12|troop;AP
cactus leshy;2;;5;3;10;;40;3;3;0;;1,2-12|patch;AP
cicada swarm;2;;5;1;12;52;;4;2;0;;1,2-8|infestation;AP
clockwork excavator;10;;5;6;2;38;;0,13;;0;;1,2-4|crew;AP
copsewight;11;;8;6;11;;;4;;0;;1,2-10|grove;AP
dallo;1;;5;3;1;;27;13;;0;;1-2,6-30|herd;AP
deep naga;12;;8;6;0;;45;13;;0;;1-2,3-4|nest;AP
empress bore worm;10;;5;6;12;;;13;;0;;1;AP
faerie mount;1;;5;4;1;;27;4,5,8;2;4;;1-2,3-12|wiggle;AP
fuldrex;11;;8;3;10;;;4,13;2;0;;1-2,8-12|infestation;AP
gallerok;2;;5;5;1;;27;13;;0;;1-2,3-6|coil;AP
genghryl;11;;5;5;6;;;8;;0;;1-2;AP
giant ground cricket;2;;5;4;12;;;4;2;0;;1-2,3-12|colony;AP
giant cicada;1;;5;3;12;;;0;2,3;0;;1-2,3-12|brood;AP
glimmerhollow;9;;5;6;8;4,12;;13;;8;;1;AP
heartrot tree;13;;8;6;10;;;4,13;;0;;1-2,6-12|festering grove;AP
hobbe hound;2;;5;4;1;;27;5,13;2;0;;1-2,3-6|pack;AP
hobgoblin phalanx troop;10;;7;4;5;53;;0;;0;;1-2,3-8|legion;AP
Ironfang magehunter troop;14;;7;4;5;53;;0;;0;;1-2,3-6|division;AP
Ironfang siege alchemist troop;16;;7;4;5;53;;0;;0;;1-2;AP
Ironfang yzobu rider troop;18;;7;4;5;53;;0;;0;;1-2,3-6|division;AP
kastamut;6;;4;4;9;11,12,25;;0,13;;;;1-2,3-5|council;AP
khardajeen;14;;8;4;0;;;13;;0;;1-2,3-12|disassembly;AP
lich newt;-2;;5;2;1;2;31;8,12;2;0;;1-2,3-12|ning;AP
lichen leshy;3;;5;3;10;50;40;5,6;;0;;1,2-16|patch;AP
mome rath;2;;5;4;1;;27;4;2;4;;1-2;AP
morlock swarmer troop;7;;9;4;7;53;;13;;0;;1-2,3-6|tribe;AP
muldnal;3;;2;3;9;10,12,15;;13;;15;;1-2,3-10|labor;AP
nachzehrer;12;;9;4;11;;;4;;0;;1;AP
ohancanu;5;;9;5;4;;;4;2;0;;1,2-6|hunting party;AP
onyx scourge;16;;9;6;9;4,5,12;;13;;8;;1-2;AP
ringhorn;1;;5;4;1;;27;5,8;2;0;;1-2,10-30|herd;AP
rock tuatara;-1;;5;2;1;;31;13;;0;;1-2,3-12|nest;AP
snapdragon leshy;4;;5;3;10;50;40;5,14;2;0;;1,2-8|patch;AP
snark;-2;;5;1;1;;31;0;;4;;1-2,3-10|conspiracy;AP
sunflower leshy;1;;5;3;10;;40;5,8;3;0;;1-2,3-8|bunch,9-30|field;AP
switchback jackal;0;;5;3;1;;27;8;2,3;0;;1-2,5-12|pack;AP
vault giant;17;;7;7;5;2,41;;2;;0;;1-2,3-9|hunting party;AP
